courseCode,teacherID,hours
I-7390,19931124-0353,120.0
I-7391,19580922-0131,264.0
I-7391,19750330-0155,136.0
I-7391,19900924-0280,107.0
I-7391,19910505-0351,157.0
I-7391,19921020-0378,130.0
I-7392,19581225-0125,232.0
I-7392,19750813-0225,137.0
I-7392,19920408-0343,133.0
I-7393,19680216-0088,260.0
I-7393,19770721-0174,126.0
I-7393,19910219-0330,137.0
I-7393,19900223-0251,87.0
I-7393,19900521-0332,126.0
I-7394,19561112-0009,287.0
I-7394,19770519-0215,114.0
I-7394,19911223-0291,80.0
I-7395,19551006-0084,228.0
I-7395,19790106-0160,102.0
I-7395,19910103-0368,106.0
I-7395,19901114-0331,98.0
I-7395,19901109-0288,140.0
I-7396,19610623-0072,273.0
I-7396,19790510-0202,127.0
I-7396,19930719-0259,122.0
I-7396,19921020-0378,159.0
I-7397,19570303-0075,298.0
I-7397,19750426-0230,84.0
I-7397,19920310-0256,80.0
I-7397,19931209-0335,115.0
I-7397,19900924-0280,121.0
I-7398,19551209-0013,234.0
I-7398,19770502-0170,103.0
I-7398,19900309-0255,96.0
I-7398,19900202-0287,103.0
I-7398,19931213-0380,90.0
I-7399,19680730-0089,290.0
I-7399,19791210-0189,94.0
I-7399,19920508-0370,110.0
I-7399,19910413-0350,109.0
I-7400,19581017-0092,256.0
I-7400,19790711-0182,117.0
I-7400,19900705-0286,115.0
I-7401,19551209-0013,263.0
I-7401,19761124-0173,85.0
I-7401,19910219-0330,112.0
I-7401,19900801-0261,101.0
I-7402,19650628-0022,273.0
I-7402,19790727-0212,98.0
I-7402,19921225-0352,138.0
I-7402,19900202-0287,113.0
I-7403,19570412-0099,226.0
I-7403,19780326-0162,102.0
I-7403,19931108-0310,113.0
I-7404,19560407-0068,251.0
I-7404,19780409-0209,101.0
I-7404,19920309-0349,98.0
I-7404,19920101-0355,87.0
I-7404,19920715-0337,106.0
I-7405,19601109-0066,289.0
I-7405,19770619-0167,90.0
I-7405,19910620-0336,112.0
I-7405,19920902-0296,104.0
I-7405,19911030-0363,128.0
I-7406,19551112-0017,253.0
I-7406,19750425-0232,111.0
I-7406,19920921-0311,107.0
I-7406,19930505-0314,127.0
I-7407,19550711-0001,222.0
I-7407,19780814-0200,102.0
I-7407,19911121-0366,107.0
I-7407,19901221-0339,132.0
I-7408,19600415-0028,264.0
I-7408,19750702-0234,124.0
I-7408,19910123-0385,110.0
I-7409,19660718-0030,278.0
I-7409,19750702-0234,137.0
I-7409,19900228-0341,158.0
I-7410,19581225-0125,253.0
I-7410,19751003-0193,97.0
I-7410,19930528-0342,142.0
I-7411,19600924-0083,241.0
I-7411,19751003-0193,112.0
I-7411,19900506-0329,110.0
I-7412,19640407-0101,290.0
I-7412,19780210-0154,111.0
I-7412,19930820-0313,123.0
I-7413,19671219-0097,271.0
I-7413,19780409-0209,125.0
I-7413,19920921-0268,126.0
I-7413,19920531-0346,140.0
I-7414,19560228-0121,252.0
I-7414,19780725-0206,133.0
I-7414,19920418-0262,142.0
I-7414,19920909-0316,95.0
I-7415,19630219-0019,244.0
I-7415,19790227-0218,148.0
I-7415,19931216-0360,89.0
I-7416,19640308-0078,253.0
I-7416,19770219-0187,85.0
I-7416,19910103-0368,149.0
I-7417,19600610-0049,299.0
I-7417,19751107-0152,133.0
I-7417,19920909-0316,114.0
I-7417,19931222-0324,87.0
I-7417,19900309-0255,105.0
I-7418,19670827-0016,277.0
I-7418,19750701-0238,112.0
I-7418,19900506-0329,93.0
I-7418,19910123-0385,141.0
I-7419,19601109-0066,243.0
I-7419,19781121-0159,113.0
I-7419,19920618-0375,138.0
I-7420,19630716-0117,245.0
I-7420,19770913-0179,125.0
I-7420,19930517-0365,151.0
I-7420,19910430-0390,138.0
I-7420,19900515-0374,159.0
I-7421,19590905-0037,238.0
I-7421,19781121-0159,111.0
I-7421,19930926-0386,120.0
I-7422,19650814-0115,259.0
I-7422,19790618-0163,112.0
I-7422,19900704-0379,121.0
I-7422,19910219-0330,148.0
I-7423,19670913-0054,226.0
I-7423,19771011-0195,84.0
I-7423,19920815-0382,112.0
I-7423,19930719-0259,101.0
I-7423,19920902-0296,121.0
I-7424,19630705-0111,294.0
I-7424,19751003-0193,146.0
I-7424,19911021-0244,140.0
I-7425,19600924-0083,241.0
I-7425,19790106-0160,146.0
I-7425,19920724-0267,83.0
I-7426,19660308-0145,248.0
I-7426,19761023-0190,150.0
I-7426,19921231-0282,107.0
I-7426,19920618-0375,145.0
I-7426,19930501-0333,112.0
I-7427,19610623-0072,223.0
I-7427,19791225-0178,121.0
I-7427,19911223-0300,121.0
I-7427,19920427-0252,104.0
I-7428,19660630-0141,240.0
I-7428,19780321-0151,104.0
I-7428,19901126-0278,148.0
I-7429,19600315-0045,260.0
I-7429,19761023-0190,145.0
I-7429,19930719-0259,103.0
I-7429,19921231-0282,143.0
I-7430,19640910-0136,283.0
I-7430,19790106-0160,127.0
I-7430,19910909-0340,120.0
I-7430,19901221-0339,94.0
I-7431,19560807-0056,278.0
I-7431,19760404-0180,135.0
I-7431,19930130-0359,80.0
I-7432,19691215-0071,243.0
I-7432,19750630-0161,87.0
I-7432,19901126-0278,128.0
I-7433,19670315-0036,239.0
I-7433,19770502-0170,134.0
I-7433,19900202-0287,156.0
I-7433,19910412-0243,104.0
I-7434,19631203-0052,298.0
I-7434,19790714-0158,134.0
I-7434,19901126-0278,103.0
I-7434,19900202-0287,139.0
I-7434,19901114-0331,102.0
I-7435,19561109-0064,267.0
I-7435,19771115-0203,144.0
I-7435,19920527-0260,148.0
I-7435,19900506-0329,111.0
I-7435,19930410-0279,104.0
I-7436,19630716-0117,261.0
I-7436,19761126-0183,101.0
I-7436,19910207-0290,138.0
I-7436,19911223-0291,114.0
I-7436,19911223-0291,100.0
I-7437,19591024-0134,254.0
I-7437,19770212-0168,105.0
I-7437,19921130-0317,122.0
I-7437,19930906-0361,132.0
I-7437,19910219-0330,112.0
I-7438,19680307-0062,254.0
I-7438,19790711-0182,103.0
I-7438,19931108-0310,121.0
I-7438,19910607-0284,101.0
I-7438,19920218-0266,139.0
I-7439,19551006-0084,270.0
I-7439,19780103-0216,160.0
I-7439,19900202-0287,82.0
I-7439,19900815-0388,122.0
I-7440,19570730-0081,224.0
I-7440,19760910-0228,107.0
I-7440,19930913-0358,103.0
I-7440,19920316-0381,90.0
I-7441,19551209-0013,258.0
I-7441,19761124-0173,159.0
I-7441,19901126-0278,106.0
I-7441,19901126-0278,152.0
I-7441,19910909-0340,124.0
I-7442,19680313-0150,271.0
I-7442,19790227-0218,108.0
I-7442,19930820-0313,129.0
I-7442,19930913-0358,80.0
I-7443,19601109-0066,222.0
I-7443,19750130-0240,122.0
I-7443,19930505-0314,141.0
I-7444,19580131-0007,239.0
I-7444,19760411-0165,150.0
I-7444,19900223-0251,146.0
I-7444,19930906-0361,140.0
I-7445,19580607-0011,231.0
I-7445,19790129-0233,131.0
I-7445,19931108-0310,104.0
I-7445,19920309-0349,140.0
I-7446,19620411-0069,234.0
I-7446,19790711-0182,121.0
I-7446,19900202-0287,129.0
I-7446,19910528-0269,99.0
I-7447,19671219-0097,243.0
I-7447,19760424-0220,149.0
I-7447,19930719-0259,156.0
I-7447,19910430-0390,147.0
I-7447,19910512-0312,115.0
I-7448,19581118-0029,257.0
I-7448,19790106-0160,102.0
I-7448,19900801-0261,102.0
I-7448,19901110-0249,93.0
I-7448,19920803-0357,148.0
I-7449,19631024-0087,280.0
I-7449,19760404-0180,97.0
I-7449,19930926-0386,124.0
I-7449,19910607-0284,138.0
I-7450,19650628-0022,249.0
I-7450,19750518-0196,81.0
I-7450,19930808-0285,134.0
I-7450,19920428-0326,91.0
I-7451,19620221-0139,264.0
I-7451,19770212-0168,135.0
I-7451,19921222-0299,146.0
I-7452,19670827-0016,235.0
I-7452,19751003-0193,139.0
I-7452,19930913-0358,132.0
I-7452,19910620-0336,123.0
I-7453,19631203-0052,273.0
I-7453,19751107-0152,104.0
I-7453,19911223-0300,120.0
I-7454,19560807-0056,232.0
I-7454,19771115-0203,109.0
I-7454,19920909-0316,130.0
I-7454,19930329-0367,104.0
I-7455,19570315-0106,233.0
I-7455,19780409-0209,122.0
I-7455,19920902-0296,141.0
I-7456,19600803-0124,224.0
I-7456,19780513-0222,85.0
I-7456,19910803-0281,136.0
I-7457,19640810-0127,231.0
I-7457,19761023-0190,121.0
I-7457,19920403-0319,81.0
I-7458,19560728-0119,246.0
I-7458,19770212-0168,147.0
I-7458,19930528-0342,144.0
I-7459,19580621-0026,257.0
I-7459,19750701-0238,126.0
I-7459,19920408-0343,100.0
I-7459,19930926-0386,83.0
I-7460,19660308-0145,278.0
I-7460,19780215-0235,133.0
I-7460,19901025-0328,120.0
I-7460,19920309-0349,103.0
I-7460,19930913-0358,155.0
I-7461,19550720-0008,277.0
I-7461,19761215-0239,120.0
I-7461,19930131-0334,135.0
I-7461,19920428-0326,127.0
I-7461,19930329-0367,108.0
I-7462,19600208-0140,246.0
I-7462,19790227-0218,81.0
I-7462,19931216-0360,139.0
I-7462,19910412-0243,102.0
I-7462,19920924-0318,93.0
I-7463,19640919-0143,270.0
I-7463,19770502-0170,132.0
I-7463,19931108-0310,128.0
I-7463,19900830-0305,120.0
I-7464,19680813-0126,273.0
I-7464,19770619-0167,142.0
I-7464,19921121-0307,153.0
I-7464,19911223-0300,122.0
I-7465,19550609-0065,274.0
I-7465,19771104-0213,109.0
I-7465,19910528-0269,129.0
I-7466,19660329-0093,262.0
I-7466,19780103-0216,113.0
I-7466,19920727-0356,158.0
I-7466,19930811-0347,143.0
I-7467,19570315-0106,232.0
I-7467,19780814-0200,122.0
I-7467,19900506-0329,90.0
I-7467,19920715-0337,120.0
I-7468,19591024-0134,260.0
I-7468,19790510-0202,106.0
I-7468,19931213-0380,121.0
I-7468,19900815-0388,142.0
I-7469,19580826-0006,250.0
I-7469,19760411-0165,154.0
I-7469,19931216-0360,156.0
I-7470,19550720-0008,279.0
I-7470,19790318-0172,140.0
I-7470,19910610-0276,108.0
I-7471,19600415-0028,258.0
I-7471,19790227-0181,129.0
I-7471,19911121-0366,115.0
I-7471,19900515-0374,134.0
I-7471,19910113-0338,104.0
I-7472,19630426-0135,249.0
I-7472,19760106-0153,134.0
I-7472,19910926-0315,139.0
I-7473,19650628-0022,255.0
I-7473,19761126-0183,124.0
I-7473,19920427-0252,100.0
I-7473,19901221-0339,110.0
I-7474,19561112-0009,263.0
I-7474,19780321-0151,90.0
I-7474,19910412-0243,122.0
I-7474,19930329-0367,121.0
I-7474,19930517-0365,155.0
I-7475,19620221-0139,278.0
I-7475,19750701-0238,111.0
I-7475,19900705-0286,120.0
I-7475,19910926-0315,110.0
I-7476,19610301-0035,275.0
I-7476,19760910-0228,92.0
I-7476,19910620-0336,129.0
I-7477,19560321-0031,221.0
I-7477,19770219-0187,140.0
I-7477,19900801-0261,132.0
I-7477,19931213-0380,103.0
I-7478,19561112-0009,259.0
I-7478,19761126-0183,129.0
I-7478,19920408-0343,154.0
I-7479,19660630-0141,268.0
I-7479,19771115-0203,137.0
I-7479,19910904-0383,105.0
I-7479,19910610-0276,119.0
I-7479,19921231-0282,139.0
I-7480,19560728-0119,297.0
I-7480,19770502-0170,97.0
I-7480,19920430-0253,104.0
I-7480,19930401-0254,83.0
I-7480,19930926-0386,123.0
I-7481,19591120-0053,260.0
I-7481,19781230-0194,129.0
I-7481,19930218-0271,146.0
I-7481,19901109-0288,95.0
I-7482,19660326-0138,271.0
I-7482,19761124-0173,110.0
I-7482,19900521-0332,111.0
I-7482,19901226-0294,130.0
I-7483,19581118-0029,294.0
I-7483,19790903-0229,125.0
I-7483,19930409-0309,104.0
I-7483,19911121-0366,152.0
I-7483,19910412-0243,120.0
I-7484,19640114-0132,269.0
I-7484,19760710-0210,93.0
I-7484,19920427-0252,85.0
I-7485,19660630-0141,242.0
I-7485,19771213-0157,108.0
I-7485,19930808-0285,99.0
I-7485,19920421-0387,124.0
I-7486,19640810-0127,252.0
I-7486,19760411-0165,80.0
I-7486,19920427-0252,104.0
I-7487,19560607-0120,244.0
I-7487,19750330-0155,112.0
I-7487,19900801-0261,101.0
I-7487,19920428-0326,104.0
I-7487,19930727-0258,96.0
I-7488,19660329-0093,270.0
I-7488,19751014-0191,118.0
I-7488,19910430-0390,123.0
I-7489,19610915-0109,224.0
I-7489,19790214-0226,132.0
I-7489,19900506-0329,129.0
I-7490,19640308-0078,271.0
I-7490,19770519-0215,127.0
I-7490,19910412-0243,114.0
I-7490,19920218-0266,123.0
I-7490,19910909-0340,104.0
I-7491,19571206-0122,267.0
I-7491,19760710-0210,136.0
I-7491,19931222-0324,120.0
I-7491,19910608-0275,134.0
I-7491,19930618-0289,99.0
I-7492,19640301-0074,241.0
I-7492,19781013-0186,126.0
I-7492,19910702-0389,107.0
I-7493,19640407-0101,248.0
I-7493,19780210-0175,113.0
I-7493,19910412-0243,120.0
I-7493,19900614-0263,124.0
I-7493,19910207-0290,101.0
I-7494,19660718-0030,278.0
I-7494,19780326-0162,92.0
I-7494,19920803-0357,117.0
I-7494,19900506-0329,112.0
I-7495,19671219-0097,300.0
I-7495,19790714-0158,122.0
I-7495,19900924-0280,128.0
I-7495,19930913-0358,141.0
I-7496,19580131-0007,263.0
I-7496,19780326-0162,137.0
I-7496,19900223-0251,115.0
I-7496,19920924-0318,86.0
I-7497,19630212-0096,287.0
I-7497,19790903-0229,139.0
I-7497,19931216-0360,135.0
I-7497,19910505-0351,130.0
I-7498,19550305-0094,241.0
I-7498,19790714-0158,104.0
I-7498,19910909-0340,121.0
I-7499,19670223-0014,249.0
I-7499,19771115-0203,98.0
I-7499,19900506-0329,86.0
I-7500,19550720-0008,260.0
I-7500,19780725-0206,102.0
I-7500,19920316-0381,130.0
I-7501,19630717-0021,270.0
I-7501,19760910-0228,129.0
I-7501,19920803-0357,147.0
I-7501,19920421-0387,86.0
I-7502,19640919-0143,251.0
I-7502,19790510-0202,105.0
I-7502,19921013-0274,98.0
I-7502,19920902-0296,80.0
I-7502,19910123-0385,97.0
I-7503,19640308-0078,252.0
I-7503,19770905-0199,92.0
I-7503,19900223-0251,149.0
I-7504,19651129-0082,254.0
I-7504,19780210-0175,114.0
I-7504,19930406-0371,81.0
I-7505,19660308-0145,272.0
I-7505,19760902-0214,138.0
I-7505,19911021-0244,135.0
I-7505,19911030-0363,103.0
I-7506,19630219-0019,275.0
I-7506,19780713-0192,109.0
I-7506,19930509-0345,148.0
I-7507,19600924-0083,234.0
I-7507,19750630-0161,113.0
I-7507,19920727-0356,107.0
I-7507,19930501-0333,95.0
I-7508,19600503-0067,289.0
I-7508,19790813-0198,110.0
I-7508,19930409-0309,102.0
I-7508,19930130-0359,160.0
I-7508,19920723-0242,132.0
I-7509,19631024-0087,286.0
I-7509,19790813-0198,121.0
I-7509,19931222-0324,118.0
I-7510,19551006-0084,270.0
I-7510,19750813-0225,101.0
I-7510,19931222-0324,149.0
I-7511,19630717-0021,292.0
I-7511,19750330-0155,90.0
I-7511,19911030-0363,148.0
I-7512,19600415-0028,279.0
I-7512,19780215-0235,147.0
I-7512,19911026-0348,114.0
I-7512,19930406-0371,159.0
I-7513,19560728-0119,244.0
I-7513,19790714-0158,117.0
I-7513,19930410-0279,122.0
I-7513,19901114-0331,113.0
I-7513,19900521-0332,110.0
I-7514,19600610-0049,234.0
I-7514,19751014-0191,90.0
I-7514,19930906-0361,133.0
I-7514,19920408-0343,155.0
I-7515,19650628-0022,242.0
I-7515,19780103-0216,101.0
I-7515,19920309-0349,151.0
I-7515,19911106-0344,111.0
I-7515,19930820-0313,117.0
I-7516,19601207-0100,249.0
I-7516,19790618-0163,109.0
I-7516,19920727-0356,108.0
I-7516,19911026-0348,137.0
I-7517,19560307-0105,261.0
I-7517,19761023-0190,113.0
I-7517,19900704-0379,121.0
I-7517,19911030-0363,131.0
I-7517,19920727-0356,155.0
I-7518,19570412-0099,248.0
I-7518,19780829-0224,142.0
I-7518,19911021-0244,158.0
I-7519,19671219-0097,260.0
I-7519,19780103-0216,92.0
I-7519,19930501-0333,95.0
I-7519,19910721-0295,156.0
I-7520,19591024-0134,273.0
I-7520,19760424-0220,80.0
I-7520,19911121-0366,106.0
I-7520,19901026-0369,92.0
I-7520,19920428-0326,123.0
I-7521,19631024-0087,260.0
I-7521,19780814-0200,160.0
I-7521,19921024-0306,120.0
I-7522,19650421-0108,273.0
I-7522,19751107-0152,150.0
I-7522,19921020-0378,121.0
I-7522,19911223-0291,84.0
I-7523,19680624-0027,255.0
I-7523,19751107-0152,111.0
I-7523,19930727-0258,118.0
I-7524,19650628-0022,259.0
I-7524,19750330-0155,128.0
I-7524,19910207-0290,105.0
I-7524,19900508-0265,119.0
I-7525,19630716-0117,278.0
I-7525,19780823-0221,128.0
I-7525,19920428-0326,92.0
I-7525,19920403-0319,115.0
I-7526,19641017-0004,287.0
I-7526,19780326-0162,104.0
I-7526,19910406-0302,108.0
I-7526,19921020-0378,107.0
I-7527,19590811-0058,298.0
I-7527,19790227-0181,109.0
I-7527,19920418-0262,111.0
I-7527,19910730-0248,95.0
I-7528,19570408-0107,290.0
I-7528,19770421-0176,152.0
I-7528,19931209-0335,129.0
I-7529,19660308-0145,276.0
I-7529,19751128-0211,146.0
I-7529,19910111-0323,80.0
I-7529,19920815-0382,120.0
I-7530,19581017-0092,264.0
I-7530,19760424-0220,160.0
I-7530,19900801-0261,128.0
I-7530,19910609-0354,146.0
I-7531,19570730-0081,286.0
I-7531,19791210-0189,152.0
I-7531,19900416-0384,113.0
I-7531,19931212-0293,107.0
I-7532,19550512-0123,279.0
I-7532,19750702-0234,113.0
I-7532,19921121-0307,106.0
I-7533,19550826-0076,291.0
I-7533,19761107-0217,84.0
I-7533,19930811-0347,86.0
I-7533,19910609-0354,95.0
I-7533,19900223-0251,124.0
I-7534,19650421-0108,242.0
I-7534,19760106-0153,124.0
I-7534,19920218-0266,125.0
I-7534,19920127-0376,127.0
I-7535,19590905-0037,265.0
I-7535,19760101-0164,110.0
I-7535,19930401-0254,112.0
I-7535,19911021-0244,145.0
I-7536,19671219-0097,245.0
I-7536,19770721-0174,100.0
I-7536,19901221-0339,152.0
I-7536,19920921-0311,113.0
I-7536,19910730-0248,121.0
I-7537,19550720-0008,257.0
I-7537,19791228-0227,82.0
I-7537,19910227-0301,159.0
I-7537,19900614-0263,150.0
I-7537,19920723-0242,86.0
I-7538,19600610-0049,269.0
I-7538,19771011-0195,102.0
I-7538,19910303-0245,153.0
I-7538,19920310-0256,112.0
I-7538,19930607-0308,94.0
I-7539,19590416-0060,250.0
I-7539,19771104-0213,89.0
I-7539,19910721-0295,137.0
I-7540,19650814-0115,275.0
I-7540,19790714-0158,128.0
I-7540,19901025-0328,108.0
I-7540,19921231-0282,159.0
I-7540,19930618-0289,115.0
I-7541,19630716-0117,252.0
I-7541,19790227-0218,90.0
I-7541,19920618-0375,97.0
I-7541,19921230-0327,134.0
I-7542,19550305-0094,255.0
I-7542,19751003-0193,117.0
I-7542,19901026-0369,119.0
I-7542,19921013-0372,136.0
I-7543,19610623-0072,233.0
I-7543,19790510-0202,113.0
I-7543,19930205-0247,112.0
I-7543,19920527-0260,107.0
I-7543,19900216-0277,110.0
I-7544,19561112-0009,250.0
I-7544,19791225-0178,106.0
I-7544,19930401-0254,113.0
I-7544,19930131-0334,151.0
I-7545,19691216-0147,228.0
I-7545,19790813-0198,97.0
I-7545,19930131-0334,118.0
I-7546,19570327-0091,300.0
I-7546,19790727-0212,112.0
I-7546,19900924-0280,82.0
I-7546,19920527-0260,114.0
I-7547,19580621-0026,287.0
I-7547,19781230-0194,130.0
I-7547,19911223-0291,104.0
I-7547,19931222-0324,132.0
I-7548,19580131-0007,275.0
I-7548,19780215-0235,140.0
I-7548,19920403-0319,159.0
I-7548,19930218-0271,160.0
I-7549,19680624-0027,282.0
I-7549,19770519-0215,136.0
I-7549,19920430-0253,147.0
I-7550,19660217-0133,250.0
I-7550,19780210-0154,136.0
I-7550,19900521-0332,89.0
I-7550,19910227-0301,119.0
I-7551,19671119-0137,245.0
I-7551,19760411-0165,131.0
I-7551,19920727-0356,99.0
I-7551,19901114-0331,138.0
I-7552,19660217-0133,299.0
I-7552,19771104-0213,89.0
I-7552,19930410-0279,85.0
I-7552,19931124-0353,118.0
I-7552,19920421-0387,98.0
I-7553,19600803-0124,287.0
I-7553,19770421-0176,118.0
I-7553,19931212-0293,142.0
I-7553,19910103-0368,140.0
I-7553,19910219-0330,96.0
I-7554,19680730-0089,244.0
I-7554,19760411-0165,106.0
I-7554,19931222-0324,139.0
I-7554,19901126-0278,97.0
I-7554,19900614-0263,119.0
I-7555,19620411-0069,273.0
I-7555,19760424-0220,93.0
I-7555,19930904-0283,116.0
I-7556,19620411-0069,252.0
I-7556,19760902-0214,130.0
I-7556,19930926-0386,112.0
I-7556,19930131-0334,116.0
I-7557,19660630-0141,220.0
I-7557,19790714-0158,106.0
I-7557,19930926-0386,101.0
I-7557,19930618-0289,123.0
I-7557,19920101-0355,120.0
I-7558,19640621-0023,261.0
I-7558,19760902-0214,111.0
I-7558,19910412-0243,140.0
I-7559,19550609-0065,250.0
I-7559,19790711-0182,89.0
I-7559,19931205-0373,81.0
I-7559,19920316-0381,94.0
I-7560,19560823-0146,279.0
I-7560,19760404-0180,137.0
I-7560,19920527-0260,80.0
I-7560,19931213-0380,98.0
I-7560,19931209-0335,101.0
I-7561,19560228-0121,285.0
I-7561,19751128-0211,116.0
I-7561,19910909-0340,144.0
I-7561,19900508-0265,158.0
I-7562,19680313-0150,246.0
I-7562,19791228-0227,107.0
I-7562,19930410-0279,129.0
I-7562,19920421-0387,135.0
I-7563,19610915-0109,277.0
I-7563,19790106-0160,116.0
I-7563,19920724-0267,148.0
I-7564,19570327-0091,245.0
I-7564,19780513-0222,135.0
I-7564,19930410-0279,131.0
I-7565,19631213-0144,237.0
I-7565,19761215-0239,80.0
I-7565,19900309-0255,88.0
I-7565,19900508-0265,132.0
I-7566,19640810-0127,276.0
I-7566,19760411-0165,108.0
I-7566,19910103-0368,111.0
I-7566,19920803-0357,119.0
I-7567,19600803-0124,297.0
I-7567,19790727-0212,111.0
I-7567,19910730-0248,103.0
I-7567,19900521-0298,121.0
I-7568,19550826-0076,294.0
I-7568,19760424-0220,133.0
I-7568,19910610-0276,115.0
I-7569,19640308-0078,236.0
I-7569,19770310-0188,113.0
I-7569,19900216-0277,114.0
I-7569,19920427-0252,115.0
I-7569,19930618-0289,143.0
I-7570,19550826-0076,247.0
I-7570,19770212-0168,82.0
I-7570,19900508-0265,114.0
I-7570,19920127-0376,114.0
I-7571,19590811-0058,259.0
I-7571,19750220-0169,144.0
I-7571,19930811-0347,97.0
I-7572,19560102-0063,220.0
I-7572,19790227-0208,129.0
I-7572,19910213-0264,116.0
I-7573,19640308-0078,269.0
I-7573,19761124-0173,113.0
I-7573,19910227-0301,117.0
I-7574,19550928-0032,249.0
I-7574,19780215-0235,86.0
I-7574,19930906-0361,145.0
I-7574,19910219-0330,109.0
I-7575,19561109-0064,283.0
I-7575,19780326-0162,97.0
I-7575,19910512-0312,123.0
I-7575,19930517-0365,139.0
I-7575,19920310-0256,112.0
I-7576,19650814-0090,257.0
I-7576,19790318-0172,123.0
I-7576,19900521-0332,92.0
I-7576,19920803-0357,135.0
I-7576,19901114-0331,121.0
I-7577,19600808-0086,275.0
I-7577,19770215-0185,139.0
I-7577,19900614-0263,134.0
I-7577,19930926-0386,133.0
I-7578,19620228-0042,231.0
I-7578,19770421-0177,120.0
I-7578,19930421-0304,104.0
I-7579,19610904-0043,279.0
I-7579,19750702-0234,135.0
I-7579,19910819-0292,80.0
I-7579,19920218-0266,119.0
I-7579,19930820-0313,120.0
I-7580,19560228-0121,266.0
I-7580,19751014-0191,132.0
I-7580,19900521-0298,140.0
I-7581,19581008-0048,261.0
I-7581,19790711-0182,137.0
I-7581,19930808-0285,120.0
I-7581,19930409-0309,108.0
I-7581,19920101-0355,114.0
I-7582,19590416-0060,285.0
I-7582,19750811-0207,133.0
I-7582,19930421-0304,84.0
I-7583,19670315-0036,267.0
I-7583,19790510-0202,113.0
I-7583,19930913-0358,84.0
I-7583,19920902-0296,138.0
I-7584,19640114-0132,239.0
I-7584,19760710-0210,120.0
I-7584,19930409-0321,121.0
I-7585,19640131-0002,293.0
I-7585,19780603-0204,104.0
I-7585,19930811-0347,107.0
I-7585,19920421-0387,150.0
I-7585,19930904-0283,87.0
I-7586,19660422-0098,287.0
I-7586,19750426-0230,103.0
I-7586,19921230-0327,143.0
I-7586,19920508-0370,138.0
I-7587,19610213-0104,243.0
I-7587,19770519-0215,133.0
I-7587,19900924-0280,88.0
I-7587,19930820-0313,112.0
I-7588,19671119-0137,275.0
I-7588,19780829-0224,149.0
I-7588,19930505-0314,113.0
I-7588,19920430-0253,84.0
I-7589,19610427-0149,244.0
I-7589,19750813-0225,100.0
I-7589,19900614-0263,80.0
I-7589,19920316-0381,81.0
I-7590,19630426-0135,240.0
I-7590,19750811-0207,91.0
I-7590,19931124-0353,142.0
I-7590,19931212-0293,102.0
I-7590,19920531-0346,100.0
I-7591,19650628-0022,231.0
I-7591,19780513-0222,117.0
I-7591,19900521-0298,113.0
I-7591,19901110-0249,151.0
I-7591,19920512-0320,83.0
I-7592,19670913-0054,280.0
I-7592,19750425-0232,105.0
I-7592,19931213-0380,116.0
I-7592,19920715-0337,94.0
