courseCode,studyPeriod,academicYear,teacherID,hours,courseInstance
1463,3.0,2010-2011,19930401-0254,100.0,I-7120
1380,4.0,2010-2011,19650814-0115,280.0,I-7121
1380,4.0,2010-2011,19760910-0228,140.0,I-7121
1380,4.0,2010-2011,19920403-0319,100.0,I-7121
1380,4.0,2010-2011,19930406-0371,120.0,I-7121
1335,1.0,2010-2011,19630426-0135,240.0,I-7122
1335,1.0,2010-2011,19791210-0189,120.0,I-7122
1335,1.0,2010-2011,19921222-0299,100.0,I-7122
1335,1.0,2010-2011,19930409-0321,120.0,I-7122
1335,1.0,2010-2011,19920430-0253,140.0,I-7122
1320,2.0,2010-2011,19660326-0138,240.0,I-7123
1320,2.0,2010-2011,19770219-0187,140.0,I-7123
1320,2.0,2010-2011,19910803-0281,100.0,I-7123
1320,2.0,2010-2011,19921231-0282,120.0,I-7123
1317,2.0,2010-2011,19640301-0074,240.0,I-7124
1317,2.0,2010-2011,19780409-0209,120.0,I-7124
1317,2.0,2010-2011,19930607-0308,100.0,I-7124
1206,1.0,2010-2011,19571206-0122,240.0,I-7125
1206,1.0,2010-2011,19790227-0208,100.0,I-7125
1206,1.0,2010-2011,19921013-0274,100.0,I-7125
1206,1.0,2010-2011,19920512-0320,120.0,I-7125
1131,1.0,2010-2011,19630224-0041,260.0,I-7126
1131,1.0,2010-2011,19751014-0191,100.0,I-7126
1131,1.0,2010-2011,19920921-0268,100.0,I-7126
1017,1.0,2010-2011,19590109-0003,260.0,I-7127
1017,1.0,2010-2011,19750330-0155,140.0,I-7127
1017,1.0,2010-2011,19900521-0298,140.0,I-7127
1017,1.0,2010-2011,19911223-0291,140.0,I-7127
1017,1.0,2010-2011,19921013-0372,120.0,I-7127
1153,3.0,2011-2012,19690906-0102,240.0,I-7128
1153,3.0,2011-2012,19780210-0154,140.0,I-7128
1153,3.0,2011-2012,19910519-0362,140.0,I-7128
1153,3.0,2011-2012,19930218-0271,120.0,I-7128
1101,3.0,2011-2012,19560307-0105,280.0,I-7129
1101,3.0,2011-2012,19760404-0180,100.0,I-7129
1101,3.0,2011-2012,19910303-0245,100.0,I-7129
1101,3.0,2011-2012,19910430-0390,120.0,I-7129
1101,3.0,2011-2012,19920428-0326,140.0,I-7129
1654,1.0,2011-2012,19690322-0050,240.0,I-7130
1654,1.0,2011-2012,19770310-0188,140.0,I-7130
1654,1.0,2011-2012,19920723-0242,120.0,I-7130
1654,1.0,2011-2012,19921020-0378,120.0,I-7130
1654,1.0,2011-2012,19900521-0298,140.0,I-7130
1174,4.0,2011-2012,19661101-0142,240.0,I-7131
1174,4.0,2011-2012,19761126-0183,100.0,I-7131
1174,4.0,2011-2012,19900830-0305,140.0,I-7131
1107,4.0,2011-2012,19550711-0001,280.0,I-7132
1107,4.0,2011-2012,19770502-0170,140.0,I-7132
1107,4.0,2011-2012,19920921-0311,140.0,I-7132
1107,4.0,2011-2012,19910803-0281,140.0,I-7132
1952,3.0,2011-2012,19630705-0111,260.0,I-7133
1952,3.0,2011-2012,19750319-0156,100.0,I-7133
1952,3.0,2011-2012,19920512-0320,140.0,I-7133
1952,3.0,2011-2012,19920316-0381,140.0,I-7133
1938,1.0,2011-2012,19590416-0060,280.0,I-7134
1938,1.0,2011-2012,19780215-0235,120.0,I-7134
1938,1.0,2011-2012,19931011-0322,100.0,I-7134
1798,3.0,2011-2012,19561109-0064,280.0,I-7135
1798,3.0,2011-2012,19761107-0217,140.0,I-7135
1798,3.0,2011-2012,19931205-0373,120.0,I-7135
1765,4.0,2011-2012,19610427-0149,280.0,I-7136
1765,4.0,2011-2012,19790510-0202,100.0,I-7136
1765,4.0,2011-2012,19920310-0256,100.0,I-7136
1765,4.0,2011-2012,19930913-0358,120.0,I-7136
1765,4.0,2011-2012,19921013-0372,120.0,I-7136
1431,3.0,2011-2012,19630219-0019,260.0,I-7137
1431,3.0,2011-2012,19750518-0196,100.0,I-7137
1431,3.0,2011-2012,19910505-0351,140.0,I-7137
1431,3.0,2011-2012,19921114-0377,120.0,I-7137
1431,3.0,2011-2012,19900223-0251,100.0,I-7137
1372,3.0,2011-2012,19650628-0022,280.0,I-7138
1372,3.0,2011-2012,19760710-0210,120.0,I-7138
1372,3.0,2011-2012,19931216-0360,140.0,I-7138
1372,3.0,2011-2012,19920527-0260,100.0,I-7138
1372,3.0,2011-2012,19920403-0319,120.0,I-7138
1332,4.0,2011-2012,19570303-0075,240.0,I-7139
1332,4.0,2011-2012,19751003-0193,100.0,I-7139
1332,4.0,2011-2012,19920309-0349,140.0,I-7139
1293,1.0,2011-2012,19560823-0146,280.0,I-7140
1293,1.0,2011-2012,19790510-0202,140.0,I-7140
1293,1.0,2011-2012,19910904-0383,140.0,I-7140
1267,4.0,2011-2012,19670320-0110,240.0,I-7141
1267,4.0,2011-2012,19780409-0209,100.0,I-7141
1267,4.0,2011-2012,19920815-0382,140.0,I-7141
1245,1.0,2011-2012,19600924-0083,260.0,I-7142
1245,1.0,2011-2012,19751014-0191,100.0,I-7142
1245,1.0,2011-2012,19930904-0283,140.0,I-7142
1245,1.0,2011-2012,19901025-0328,100.0,I-7142
1122,4.0,2011-2012,19600219-0015,280.0,I-7143
1122,4.0,2011-2012,19790227-0181,120.0,I-7143
1122,4.0,2011-2012,19911223-0300,140.0,I-7143
1122,4.0,2011-2012,19900801-0261,140.0,I-7143
1122,4.0,2011-2012,19901109-0288,140.0,I-7143
1032,2.0,2011-2012,19660308-0145,240.0,I-7144
1032,2.0,2011-2012,19770922-0197,140.0,I-7144
1032,2.0,2011-2012,19910303-0245,100.0,I-7144
1032,2.0,2011-2012,19911106-0344,120.0,I-7144
1032,2.0,2011-2012,19921130-0317,100.0,I-7144
1753,2.0,2012-2013,19550828-0055,240.0,I-7145
1753,2.0,2012-2013,19781013-0186,120.0,I-7145
1753,2.0,2012-2013,19901026-0369,100.0,I-7145
1311,3.0,2012-2013,19680313-0150,260.0,I-7146
1311,3.0,2012-2013,19790227-0208,140.0,I-7146
1311,3.0,2012-2013,19910730-0248,100.0,I-7146
1311,3.0,2012-2013,19921013-0372,140.0,I-7146
1311,3.0,2012-2013,19930913-0358,100.0,I-7146
1749,2.0,2012-2013,19610904-0043,240.0,I-7147
1749,2.0,2012-2013,19750813-0225,120.0,I-7147
1749,2.0,2012-2013,19900223-0251,120.0,I-7147
1749,2.0,2012-2013,19910413-0350,100.0,I-7147
1696,4.0,2012-2013,19661101-0142,260.0,I-7148
1696,4.0,2012-2013,19751107-0152,120.0,I-7148
1696,4.0,2012-2013,19930906-0361,120.0,I-7148
1665,1.0,2012-2013,19690729-0051,260.0,I-7149
1665,1.0,2012-2013,19780823-0221,140.0,I-7149
1665,1.0,2012-2013,19930509-0345,140.0,I-7149
1546,4.0,2012-2013,19600808-0086,240.0,I-7150
1546,4.0,2012-2013,19770905-0199,140.0,I-7150
1546,4.0,2012-2013,19910103-0368,140.0,I-7150
1546,4.0,2012-2013,19930628-0364,120.0,I-7150
1546,4.0,2012-2013,19931222-0324,100.0,I-7150
1312,4.0,2012-2013,19580826-0006,260.0,I-7151
1312,4.0,2012-2013,19790106-0160,120.0,I-7151
1312,4.0,2012-2013,19920727-0356,120.0,I-7151
1280,4.0,2012-2013,19601225-0079,260.0,I-7152
1280,4.0,2012-2013,19790227-0181,100.0,I-7152
1280,4.0,2012-2013,19910620-0336,100.0,I-7152
1280,4.0,2012-2013,19920310-0256,100.0,I-7152
1650,4.0,2012-2013,19591120-0053,280.0,I-7153
1650,4.0,2012-2013,19750702-0234,120.0,I-7153
1650,4.0,2012-2013,19910213-0264,100.0,I-7153
1495,3.0,2012-2013,19660718-0030,280.0,I-7154
1495,3.0,2012-2013,19760404-0180,140.0,I-7154
1495,3.0,2012-2013,19930218-0271,100.0,I-7154
1495,3.0,2012-2013,19930124-0273,100.0,I-7154
1495,3.0,2012-2013,19910803-0281,100.0,I-7154
1414,2.0,2012-2013,19580320-0116,240.0,I-7155
1414,2.0,2012-2013,19770421-0176,120.0,I-7155
1414,2.0,2012-2013,19910408-0250,120.0,I-7155
1414,2.0,2012-2013,19911223-0300,100.0,I-7155
1414,2.0,2012-2013,19901026-0369,100.0,I-7155
1392,2.0,2012-2013,19651010-0130,260.0,I-7156
1392,2.0,2012-2013,19771213-0157,100.0,I-7156
1392,2.0,2012-2013,19900801-0261,140.0,I-7156
1392,2.0,2012-2013,19910408-0250,100.0,I-7156
1392,2.0,2012-2013,19900416-0384,140.0,I-7156
1346,2.0,2012-2013,19590416-0060,260.0,I-7157
1346,2.0,2012-2013,19780603-0204,100.0,I-7157
1346,2.0,2012-2013,19920909-0316,140.0,I-7157
1277,3.0,2012-2013,19610915-0109,240.0,I-7158
1277,3.0,2012-2013,19750811-0207,120.0,I-7158
1277,3.0,2012-2013,19920430-0253,120.0,I-7158
1277,3.0,2012-2013,19921130-0317,120.0,I-7158
1277,3.0,2012-2013,19910620-0336,100.0,I-7158
1273,1.0,2012-2013,19580318-0148,260.0,I-7159
1273,1.0,2012-2013,19770421-0177,140.0,I-7159
1273,1.0,2012-2013,19900506-0329,140.0,I-7159
1273,1.0,2012-2013,19930124-0273,100.0,I-7159
1246,3.0,2012-2013,19680813-0126,260.0,I-7160
1246,3.0,2012-2013,19790318-0172,120.0,I-7160
1246,3.0,2012-2013,19920427-0252,120.0,I-7160
1246,3.0,2012-2013,19930501-0333,120.0,I-7160
1198,1.0,2012-2013,19570408-0107,240.0,I-7161
1198,1.0,2012-2013,19790813-0198,100.0,I-7161
1198,1.0,2012-2013,19910303-0245,120.0,I-7161
1152,2.0,2012-2013,19560407-0068,260.0,I-7162
1152,2.0,2012-2013,19790618-0163,140.0,I-7162
1152,2.0,2012-2013,19930719-0259,120.0,I-7162
1361,4.0,2013-2014,19571206-0122,280.0,I-7163
1361,4.0,2013-2014,19750615-0231,100.0,I-7163
1361,4.0,2013-2014,19910406-0302,140.0,I-7163
1361,4.0,2013-2014,19910819-0292,140.0,I-7163
1361,4.0,2013-2014,19930528-0342,120.0,I-7163
1389,1.0,2013-2014,19600808-0086,260.0,I-7164
1389,1.0,2013-2014,19780829-0224,120.0,I-7164
1389,1.0,2013-2014,19900521-0298,140.0,I-7164
1121,1.0,2013-2014,19560321-0031,280.0,I-7165
1121,1.0,2013-2014,19760424-0220,120.0,I-7165
1121,1.0,2013-2014,19920427-0252,100.0,I-7165
1121,1.0,2013-2014,19900223-0251,100.0,I-7165
1121,1.0,2013-2014,19930124-0273,100.0,I-7165
1932,2.0,2013-2014,19681130-0059,260.0,I-7166
1932,2.0,2013-2014,19780409-0209,140.0,I-7166
1932,2.0,2013-2014,19900228-0341,140.0,I-7166
1932,2.0,2013-2014,19900803-0270,100.0,I-7166
1917,4.0,2013-2014,19680216-0088,280.0,I-7167
1917,4.0,2013-2014,19790227-0218,120.0,I-7167
1917,4.0,2013-2014,19930906-0361,120.0,I-7167
1828,1.0,2013-2014,19600422-0103,240.0,I-7168
1828,1.0,2013-2014,19780713-0192,100.0,I-7168
1828,1.0,2013-2014,19930410-0279,120.0,I-7168
1822,1.0,2013-2014,19670622-0114,280.0,I-7169
1822,1.0,2013-2014,19780210-0175,140.0,I-7169
1822,1.0,2013-2014,19910219-0330,100.0,I-7169
1822,1.0,2013-2014,19900803-0270,140.0,I-7169
1808,2.0,2013-2014,19550828-0055,240.0,I-7170
1808,2.0,2013-2014,19780210-0175,120.0,I-7170
1808,2.0,2013-2014,19910610-0276,140.0,I-7170
1808,2.0,2013-2014,19900309-0255,100.0,I-7170
1808,2.0,2013-2014,19911030-0363,140.0,I-7170
1489,4.0,2013-2014,19630426-0135,260.0,I-7171
1489,4.0,2013-2014,19780829-0224,120.0,I-7171
1489,4.0,2013-2014,19930926-0386,120.0,I-7171
1489,4.0,2013-2014,19910430-0390,140.0,I-7171
1456,2.0,2013-2014,19600630-0020,280.0,I-7172
1456,2.0,2013-2014,19750702-0234,140.0,I-7172
1456,2.0,2013-2014,19900614-0263,120.0,I-7172
1400,3.0,2013-2014,19631213-0144,280.0,I-7173
1400,3.0,2013-2014,19790711-0182,100.0,I-7173
1400,3.0,2013-2014,19910103-0368,100.0,I-7173
1400,3.0,2013-2014,19900521-0298,120.0,I-7173
1400,3.0,2013-2014,19920902-0296,100.0,I-7173
1353,2.0,2013-2014,19560607-0120,260.0,I-7174
1353,2.0,2013-2014,19760424-0220,140.0,I-7174
1353,2.0,2013-2014,19930409-0309,120.0,I-7174
1353,2.0,2013-2014,19910608-0275,120.0,I-7174
1353,2.0,2013-2014,19910609-0354,120.0,I-7174
1151,3.0,2013-2014,19660329-0093,240.0,I-7175
1151,3.0,2013-2014,19780603-0204,100.0,I-7175
1151,3.0,2013-2014,19910412-0243,140.0,I-7175
1143,1.0,2013-2014,19580826-0006,240.0,I-7176
1143,1.0,2013-2014,19770212-0168,120.0,I-7176
1143,1.0,2013-2014,19901114-0331,120.0,I-7176
1143,1.0,2013-2014,19930406-0371,140.0,I-7176
1143,1.0,2013-2014,19930505-0314,120.0,I-7176
1106,3.0,2013-2014,19660329-0093,280.0,I-7177
1106,3.0,2013-2014,19790903-0229,120.0,I-7177
1106,3.0,2013-2014,19931011-0322,120.0,I-7177
1087,2.0,2013-2014,19600415-0028,260.0,I-7178
1087,2.0,2013-2014,19750702-0234,140.0,I-7178
1087,2.0,2013-2014,19920421-0387,120.0,I-7178
1073,4.0,2013-2014,19580826-0006,240.0,I-7179
1073,4.0,2013-2014,19781121-0159,100.0,I-7179
1073,4.0,2013-2014,19900216-0277,120.0,I-7179
1021,3.0,2013-2014,19691215-0071,280.0,I-7180
1021,3.0,2013-2014,19780409-0209,100.0,I-7180
1021,3.0,2013-2014,19930906-0361,120.0,I-7180
1587,4.0,2014-2015,19560102-0063,240.0,I-7181
1587,4.0,2014-2015,19751107-0152,100.0,I-7181
1587,4.0,2014-2015,19920218-0266,100.0,I-7181
1039,4.0,2014-2015,19660217-0133,260.0,I-7182
1039,4.0,2014-2015,19760902-0214,100.0,I-7182
1039,4.0,2014-2015,19930904-0283,100.0,I-7182
1039,4.0,2014-2015,19930124-0273,120.0,I-7182
1039,4.0,2014-2015,19931209-0335,140.0,I-7182
1946,2.0,2014-2015,19580922-0131,240.0,I-7183
1946,2.0,2014-2015,19790129-0233,140.0,I-7183
1946,2.0,2014-2015,19910227-0301,120.0,I-7183
1946,2.0,2014-2015,19920527-0260,100.0,I-7183
1946,2.0,2014-2015,19931028-0303,140.0,I-7183
1698,4.0,2014-2015,19631213-0144,280.0,I-7184
1698,4.0,2014-2015,19790526-0219,140.0,I-7184
1698,4.0,2014-2015,19930218-0271,100.0,I-7184
1698,4.0,2014-2015,19930913-0358,100.0,I-7184
1999,1.0,2014-2015,19650728-0047,280.0,I-7185
1999,1.0,2014-2015,19790813-0198,100.0,I-7185
1999,1.0,2014-2015,19901026-0369,120.0,I-7185
1999,1.0,2014-2015,19900223-0251,100.0,I-7185
1935,3.0,2014-2015,19610502-0010,280.0,I-7186
1935,3.0,2014-2015,19770219-0187,140.0,I-7186
1935,3.0,2014-2015,19911030-0363,140.0,I-7186
1935,3.0,2014-2015,19921020-0378,100.0,I-7186
1914,1.0,2014-2015,19620228-0042,240.0,I-7187
1914,1.0,2014-2015,19771213-0157,100.0,I-7187
1914,1.0,2014-2015,19930528-0342,120.0,I-7187
1883,4.0,2014-2015,19670913-0054,240.0,I-7188
1883,4.0,2014-2015,19750426-0230,100.0,I-7188
1883,4.0,2014-2015,19900515-0374,120.0,I-7188
1856,4.0,2014-2015,19560321-0031,260.0,I-7189
1856,4.0,2014-2015,19760323-0201,140.0,I-7189
1856,4.0,2014-2015,19921230-0327,140.0,I-7189
1856,4.0,2014-2015,19910721-0295,120.0,I-7189
1674,1.0,2014-2015,19610502-0010,280.0,I-7190
1674,1.0,2014-2015,19780725-0206,120.0,I-7190
1674,1.0,2014-2015,19900521-0298,120.0,I-7190
1674,1.0,2014-2015,19901110-0249,140.0,I-7190
1674,1.0,2014-2015,19900228-0341,120.0,I-7190
1666,3.0,2014-2015,19601109-0066,260.0,I-7191
1666,3.0,2014-2015,19790214-0226,140.0,I-7191
1666,3.0,2014-2015,19920902-0296,140.0,I-7191
1666,3.0,2014-2015,19901025-0328,100.0,I-7191
1661,1.0,2014-2015,19680210-0129,280.0,I-7192
1661,1.0,2014-2015,19790711-0182,100.0,I-7192
1661,1.0,2014-2015,19910111-0323,140.0,I-7192
1607,2.0,2014-2015,19681228-0077,260.0,I-7193
1607,2.0,2014-2015,19750220-0169,100.0,I-7193
1607,2.0,2014-2015,19921013-0274,140.0,I-7193
1197,4.0,2014-2015,19630219-0019,260.0,I-7194
1197,4.0,2014-2015,19780326-0162,140.0,I-7194
1197,4.0,2014-2015,19931213-0380,140.0,I-7194
1067,3.0,2014-2015,19670223-0014,260.0,I-7195
1067,3.0,2014-2015,19790510-0202,100.0,I-7195
1067,3.0,2014-2015,19920127-0376,100.0,I-7195
1067,3.0,2014-2015,19930528-0342,120.0,I-7195
1067,3.0,2014-2015,19910408-0250,140.0,I-7195
1029,2.0,2014-2015,19661101-0142,280.0,I-7196
1029,2.0,2014-2015,19781230-0194,100.0,I-7196
1029,2.0,2014-2015,19930409-0309,120.0,I-7196
1799,1.0,2015-2016,19570303-0075,280.0,I-7197
1799,1.0,2015-2016,19780603-0204,100.0,I-7197
1799,1.0,2015-2016,19920527-0260,100.0,I-7197
1799,1.0,2015-2016,19911222-0246,100.0,I-7197
1799,1.0,2015-2016,19910610-0276,140.0,I-7197
1742,3.0,2015-2016,19670827-0016,260.0,I-7198
1742,3.0,2015-2016,19790510-0202,140.0,I-7198
1742,3.0,2015-2016,19931209-0335,100.0,I-7198
1966,1.0,2015-2016,19610904-0043,280.0,I-7199
1966,1.0,2015-2016,19770310-0188,120.0,I-7199
1966,1.0,2015-2016,19920715-0337,140.0,I-7199
1966,1.0,2015-2016,19930528-0342,100.0,I-7199
1879,4.0,2015-2016,19670320-0110,280.0,I-7200
1879,4.0,2015-2016,19770219-0187,120.0,I-7200
1879,4.0,2015-2016,19920512-0320,100.0,I-7200
1879,4.0,2015-2016,19901110-0249,120.0,I-7200
1879,4.0,2015-2016,19930607-0308,120.0,I-7200
1516,4.0,2015-2016,19550826-0076,260.0,I-7201
1516,4.0,2015-2016,19781013-0186,100.0,I-7201
1516,4.0,2015-2016,19910111-0323,100.0,I-7201
1516,4.0,2015-2016,19930421-0304,120.0,I-7201
1516,4.0,2015-2016,19901026-0369,140.0,I-7201
1442,1.0,2015-2016,19690729-0051,260.0,I-7202
1442,1.0,2015-2016,19751128-0211,100.0,I-7202
1442,1.0,2015-2016,19910607-0284,100.0,I-7202
1190,1.0,2015-2016,19671219-0097,280.0,I-7203
1190,1.0,2015-2016,19751014-0191,120.0,I-7203
1190,1.0,2015-2016,19930421-0304,100.0,I-7203
1190,1.0,2015-2016,19910528-0269,100.0,I-7203
1190,1.0,2015-2016,19930130-0359,120.0,I-7203
1896,3.0,2015-2016,19550826-0076,280.0,I-7204
1896,3.0,2015-2016,19760101-0164,140.0,I-7204
1896,3.0,2015-2016,19910610-0276,140.0,I-7204
1896,3.0,2015-2016,19920408-0343,120.0,I-7204
1890,4.0,2015-2016,19550512-0123,260.0,I-7205
1890,4.0,2015-2016,19760411-0165,120.0,I-7205
1890,4.0,2015-2016,19930421-0304,120.0,I-7205
1890,4.0,2015-2016,19910406-0302,140.0,I-7205
1890,4.0,2015-2016,19900515-0374,120.0,I-7205
1803,2.0,2015-2016,19660630-0141,240.0,I-7206
1803,2.0,2015-2016,19770905-0199,140.0,I-7206
1803,2.0,2015-2016,19911026-0348,100.0,I-7206
1803,2.0,2015-2016,19930727-0258,100.0,I-7206
1803,2.0,2015-2016,19910803-0281,140.0,I-7206
1796,4.0,2015-2016,19550523-0044,240.0,I-7207
1796,4.0,2015-2016,19780210-0154,140.0,I-7207
1796,4.0,2015-2016,19920909-0316,140.0,I-7207
1796,4.0,2015-2016,19920430-0253,100.0,I-7207
1796,4.0,2015-2016,19911026-0348,100.0,I-7207
1682,1.0,2015-2016,19661101-0142,280.0,I-7208
1682,1.0,2015-2016,19750630-0161,120.0,I-7208
1682,1.0,2015-2016,19930906-0361,140.0,I-7208
1655,4.0,2015-2016,19550826-0076,260.0,I-7209
1655,4.0,2015-2016,19750319-0156,140.0,I-7209
1655,4.0,2015-2016,19920421-0387,120.0,I-7209
1655,4.0,2015-2016,19921013-0274,100.0,I-7209
1655,4.0,2015-2016,19900614-0263,120.0,I-7209
1478,1.0,2015-2016,19630426-0135,280.0,I-7210
1478,1.0,2015-2016,19761107-0217,140.0,I-7210
1478,1.0,2015-2016,19930409-0321,140.0,I-7210
1439,3.0,2015-2016,19550419-0012,280.0,I-7211
1439,3.0,2015-2016,19750130-0240,140.0,I-7211
1439,3.0,2015-2016,19910608-0275,120.0,I-7211
1400,4.0,2015-2016,19580816-0057,240.0,I-7212
1400,4.0,2015-2016,19750130-0240,120.0,I-7212
1400,4.0,2015-2016,19930727-0258,100.0,I-7212
1292,4.0,2015-2016,19650814-0090,280.0,I-7213
1292,4.0,2015-2016,19770212-0168,120.0,I-7213
1292,4.0,2015-2016,19900416-0384,140.0,I-7213
1272,3.0,2015-2016,19640301-0074,260.0,I-7214
1272,3.0,2015-2016,19750615-0231,120.0,I-7214
1272,3.0,2015-2016,19900223-0251,140.0,I-7214
1258,2.0,2015-2016,19681130-0059,280.0,I-7215
1258,2.0,2015-2016,19760106-0153,140.0,I-7215
1258,2.0,2015-2016,19910607-0284,100.0,I-7215
1964,2.0,2016-2017,19680216-0088,260.0,I-7216
1964,2.0,2016-2017,19750701-0238,140.0,I-7216
1964,2.0,2016-2017,19910610-0276,120.0,I-7216
1964,2.0,2016-2017,19921121-0307,100.0,I-7216
1057,1.0,2016-2017,19560607-0120,260.0,I-7217
1057,1.0,2016-2017,19770222-0184,100.0,I-7217
1057,1.0,2016-2017,19901126-0278,140.0,I-7217
1812,4.0,2016-2017,19630716-0117,260.0,I-7218
1812,4.0,2016-2017,19760106-0153,140.0,I-7218
1812,4.0,2016-2017,19900216-0277,120.0,I-7218
1812,4.0,2016-2017,19930329-0367,140.0,I-7218
1812,4.0,2016-2017,19910528-0269,120.0,I-7218
1557,4.0,2016-2017,19580922-0131,240.0,I-7219
1557,4.0,2016-2017,19771104-0213,100.0,I-7219
1557,4.0,2016-2017,19920921-0311,140.0,I-7219
1557,4.0,2016-2017,19930401-0254,120.0,I-7219
1557,4.0,2016-2017,19930218-0271,100.0,I-7219
1520,2.0,2016-2017,19590109-0003,260.0,I-7220
1520,2.0,2016-2017,19790214-0226,120.0,I-7220
1520,2.0,2016-2017,19910721-0295,140.0,I-7220
1520,2.0,2016-2017,19921114-0377,140.0,I-7220
1296,3.0,2016-2017,19591120-0053,260.0,I-7221
1296,3.0,2016-2017,19750730-0223,100.0,I-7221
1296,3.0,2016-2017,19901109-0288,120.0,I-7221
1296,3.0,2016-2017,19910609-0354,100.0,I-7221
1296,3.0,2016-2017,19900521-0332,100.0,I-7221
1113,3.0,2016-2017,19640308-0078,240.0,I-7222
1113,3.0,2016-2017,19750730-0223,100.0,I-7222
1113,3.0,2016-2017,19910609-0354,120.0,I-7222
1113,3.0,2016-2017,19931222-0324,140.0,I-7222
1086,1.0,2016-2017,19630523-0038,260.0,I-7223
1086,1.0,2016-2017,19770421-0176,140.0,I-7223
1086,1.0,2016-2017,19920531-0346,140.0,I-7223
1859,2.0,2016-2017,19570303-0075,240.0,I-7224
1859,2.0,2016-2017,19780210-0175,140.0,I-7224
1859,2.0,2016-2017,19920723-0242,100.0,I-7224
1859,2.0,2016-2017,19911106-0344,100.0,I-7224
1851,2.0,2016-2017,19551112-0017,240.0,I-7225
1851,2.0,2016-2017,19781125-0171,100.0,I-7225
1851,2.0,2016-2017,19910505-0351,100.0,I-7225
1609,2.0,2016-2017,19591012-0095,280.0,I-7226
1609,2.0,2016-2017,19761023-0190,120.0,I-7226
1609,2.0,2016-2017,19901114-0331,120.0,I-7226
1569,2.0,2016-2017,19680807-0024,280.0,I-7227
1569,2.0,2016-2017,19790711-0182,100.0,I-7227
1569,2.0,2016-2017,19930401-0254,120.0,I-7227
1548,3.0,2016-2017,19690729-0051,280.0,I-7228
1548,3.0,2016-2017,19790106-0160,140.0,I-7228
1548,3.0,2016-2017,19911021-0244,140.0,I-7228
1540,1.0,2016-2017,19640131-0002,240.0,I-7229
1540,1.0,2016-2017,19760710-0210,120.0,I-7229
1540,1.0,2016-2017,19920427-0252,100.0,I-7229
1425,4.0,2016-2017,19581225-0125,260.0,I-7230
1425,4.0,2016-2017,19781125-0171,120.0,I-7230
1425,4.0,2016-2017,19900202-0287,140.0,I-7230
1425,4.0,2016-2017,19910213-0264,100.0,I-7230
1384,1.0,2016-2017,19670320-0110,260.0,I-7231
1384,1.0,2016-2017,19750701-0238,140.0,I-7231
1384,1.0,2016-2017,19901025-0328,120.0,I-7231
1210,1.0,2016-2017,19601225-0079,280.0,I-7232
1210,1.0,2016-2017,19780814-0200,120.0,I-7232
1210,1.0,2016-2017,19930913-0358,120.0,I-7232
1146,1.0,2016-2017,19580826-0006,240.0,I-7233
1146,1.0,2016-2017,19790903-0229,140.0,I-7233
1146,1.0,2016-2017,19920309-0349,100.0,I-7233
1146,1.0,2016-2017,19930406-0371,140.0,I-7233
1961,3.0,2017-2018,19630716-0117,260.0,I-7234
1961,3.0,2017-2018,19750630-0161,120.0,I-7234
1961,3.0,2017-2018,19920421-0387,140.0,I-7234
1961,3.0,2017-2018,19920531-0346,100.0,I-7234
1961,3.0,2017-2018,19930501-0333,120.0,I-7234
1981,1.0,2017-2018,19660422-0098,240.0,I-7235
1981,1.0,2017-2018,19790129-0233,120.0,I-7235
1981,1.0,2017-2018,19930409-0309,120.0,I-7235
1981,1.0,2017-2018,19931209-0335,140.0,I-7235
1838,2.0,2017-2018,19631230-0070,240.0,I-7236
1838,2.0,2017-2018,19760710-0210,120.0,I-7236
1838,2.0,2017-2018,19911223-0300,140.0,I-7236
1414,3.0,2017-2018,19570408-0107,240.0,I-7237
1414,3.0,2017-2018,19790727-0212,100.0,I-7237
1414,3.0,2017-2018,19900801-0261,120.0,I-7237
1414,3.0,2017-2018,19920803-0357,140.0,I-7237
1292,4.0,2017-2018,19570412-0099,240.0,I-7238
1292,4.0,2017-2018,19750813-0225,140.0,I-7238
1292,4.0,2017-2018,19921024-0306,120.0,I-7238
1292,4.0,2017-2018,19900719-0272,100.0,I-7238
1992,1.0,2017-2018,19570408-0107,240.0,I-7239
1992,1.0,2017-2018,19760404-0180,100.0,I-7239
1992,1.0,2017-2018,19931222-0324,140.0,I-7239
1992,1.0,2017-2018,19910213-0264,140.0,I-7239
1992,1.0,2017-2018,19920508-0370,120.0,I-7239
1952,3.0,2017-2018,19560123-0039,240.0,I-7240
1952,3.0,2017-2018,19780326-0162,100.0,I-7240
1952,3.0,2017-2018,19901110-0249,140.0,I-7240
1952,3.0,2017-2018,19930409-0321,100.0,I-7240
1952,3.0,2017-2018,19920921-0268,140.0,I-7240
1752,3.0,2017-2018,19630219-0019,240.0,I-7241
1752,3.0,2017-2018,19770219-0187,120.0,I-7241
1752,3.0,2017-2018,19930409-0309,120.0,I-7241
1695,3.0,2017-2018,19640301-0074,240.0,I-7242
1695,3.0,2017-2018,19770905-0199,120.0,I-7242
1695,3.0,2017-2018,19931205-0373,140.0,I-7242
1587,2.0,2017-2018,19580621-0026,260.0,I-7243
1587,2.0,2017-2018,19790526-0219,120.0,I-7243
1587,2.0,2017-2018,19930913-0358,140.0,I-7243
1587,2.0,2017-2018,19930820-0313,140.0,I-7243
1587,2.0,2017-2018,19930329-0367,140.0,I-7243
1586,4.0,2017-2018,19581225-0125,240.0,I-7244
